City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link
"Paradise, CA",1057796220016570368,"Rock n Roll @Chico, California https://www.instagram.com/p/Bpnjx3hAHA0/?utm_source=ig_twitter_share&amp;igshid=1ok163g1rgf3s",2018-11-01 00:47:26+00:00,,Javitherapper,,0,0,https://twitter.com/Javitherapper/status/1057796220016570368
"Paradise, CA",1057789827918090240,"We take holidays serious at #Incrediwear @Chico, California https://www.instagram.com/p/Bpng9nDA0lZ/?utm_source=ig_twitter_share&amp;igshid=4gt93j5ob23f",2018-11-01 00:22:02+00:00,#Incrediwear,Javitherapper,,0,0,https://twitter.com/Javitherapper/status/1057789827918090240
"Paradise, CA",1057789285401804801,"Jimmy is a little too buff for this costume... However now all three of our babes have worn it at one point in their lives #jimmybehrhart #jimmythewestie @Chico, California https://www.instagram.com/p/BpnguPTg3UX/?utm_source=ig_twitter_share&amp;igshid=d07z1mqo4nq1",2018-11-01 00:19:53+00:00,#jimmybehrhart #jimmythewestie,colleenmichelle,,0,0,https://twitter.com/colleenmichelle/status/1057789285401804801
"Paradise, CA",1057787544983588864,"happy halloween • @Chico, California https://www.instagram.com/p/Bpnf0zMFgpirkCpw4KFLfx45YmiHCDpmQgXRW00/?utm_source=ig_twitter_share&amp;igshid=1cl3uyf9hgxu4",2018-11-01 00:12:58+00:00,,hannahmariexx_,,0,0,https://twitter.com/hannahmariexx_/status/1057787544983588864
"Paradise, CA",1057787372555780096,"Happy Halloween from Harry Potter and Danaerys Targaryan! @Chico, California https://www.instagram.com/p/BpnfvFogWcyhAHrutS3Tt8joMHvj0khClls1CU0/?utm_source=ig_twitter_share&amp;igshid=w7q170tpbeb",2018-11-01 00:12:17+00:00,,itoddsmama,,0,0,https://twitter.com/itoddsmama/status/1057787372555780096
"Paradise, CA",1057786941394038784,Chico CA Wed Oct 31st PM Forecast: TONIGHT Mostly Clear Lo 57 THURSDAY Mostly Sunny Hi 83,2018-11-01 00:10:34+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1057786941394038784
Butte County,1059592519560949761,"Not but JACKPOTS on the Triple Play Draw Poker machine! That’s a total of $7,000 for Donna from Lodi! Congratulations • • • • #slots #jackpotwinner #slotmachine #casinowinnings… https://www.instagram.com/p/Bp0Uvn0gkEC/?utm_source=ig_twitter_share&amp;igshid=11r5pbkp2wduf",2018-11-05 23:45:17+00:00,#slots #jackpotwinner #slotmachine #casinowinnings,JacksonCasino,,0,0,https://twitter.com/JacksonCasino/status/1059592519560949761
Butte County,1059591926826045441,"Future homestead #rebuilding #home #relocating #fromthegroundup #newstart #uncrushable #view#mtgeorge @Napa, California https://www.instagram.com/p/Bp0UeLIn6_Y/?utm_source=ig_twitter_share&amp;igshid=1lp3um51prq5g",2018-11-05 23:42:56+00:00,#rebuilding #home #relocating #fromthegroundup #newstart #uncrushable,niqfoto,,0,0,https://twitter.com/niqfoto/status/1059591926826045441
Butte County,1059540167021772800,"Love these two. I'm so glad I'm there Daddy. #dadlife #luckydaddy @South Oroville, California https://www.instagram.com/p/Bpz85icHYiM/?utm_source=ig_twitter_share&amp;igshid=7e9l7w4tn054",2018-11-05 20:17:15+00:00,#dadlife #luckydaddy,jcquintana338,,0,0,https://twitter.com/jcquintana338/status/1059540167021772800
Butte County,1059450934668025856,Feather: Running,2018-11-05 14:22:41+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1059450934668025856
Butte County,1059254760862347267,Feather: Running http://whatsrunning.billdurr.com/sec/5589,2018-11-05 01:23:09+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1059254760862347267
Butte County,1059180209553911808,"Last night, one learned to eat chocolate cream pie with chopsticks. #itworks #chopsticks #pie #mmm #yep @Feather Falls Casino &amp; Lodge https://www.instagram.com/p/BpxZPp_gkL_/?utm_source=ig_twitter_share&amp;igshid=2x14q4mbxu0b",2018-11-04 20:26:55+00:00,#itworks #chopsticks #pie #mmm #yep,FetzSteep,,0,0,https://twitter.com/FetzSteep/status/1059180209553911808
Butte County,1059175105589379073,I love brunch. Take me to brunch and chances are high we’ll be best friends forever. @The Exchange https://www.instagram.com/p/BpxW7NMl7cD/?utm_source=ig_twitter_share&amp;igshid=1pieoixmmc0j,2018-11-04 20:06:38+00:00,,MegRaeB,,0,0,https://twitter.com/MegRaeB/status/1059175105589379073
Butte County,1059103664898400258,Feather: Running http://whatsrunning.billdurr.com/sec/5589,2018-11-04 15:22:45+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1059103664898400258
Butte County,1059043335279706112,Feather: Running,2018-11-04 11:23:01+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1059043335279706112
Butte County,1058991857538121729,Always a blast to come mix here with the boys. #longtime #classicrock #livesound#soundengineer #featherfalls #oroville @Feather Falls Brewing Company https://www.instagram.com/p/BpwDmA1AQJ6/?utm_source=ig_twitter_share&amp;igshid=udvyn59jiwk5,2018-11-04 07:58:28+00:00,#longtime #classicrock #featherfalls #oroville,FetzSteep,,0,0,https://twitter.com/FetzSteep/status/1058991857538121729
Butte County,1058951521734340608,English High Tea #delicious @Oroville Church of the Nazarene https://www.instagram.com/p/BpvxQOendkd/?utm_source=ig_twitter_share&amp;igshid=qsrov8ro03a6,2018-11-04 05:18:11+00:00,#delicious,Pam_Stenzel,,0,0,https://twitter.com/Pam_Stenzel/status/1058951521734340608
Butte County,1058913857597517825,"Love n Crack @Thermalito, California https://www.instagram.com/p/BpvgIGQgyS7/?utm_source=ig_twitter_share&amp;igshid=prtubamxb7ab",2018-11-04 02:48:31+00:00,,m48jade,,0,0,https://twitter.com/m48jade/status/1058913857597517825
Butte County,1058872749698019328,Fall in a glass and it’s glorious. @The Exchange https://www.instagram.com/p/BpvNbtxlq_z/?utm_source=ig_twitter_share&amp;igshid=1jv07gkkuu5gy,2018-11-04 00:05:11+00:00,,MegRaeB,,0,0,https://twitter.com/MegRaeB/status/1058872749698019328
Butte County,1058846026147262466,Thru Aid Station 7 - Mile 40.94 - still looking strong! Side note: I’m pretty sure I’ve never seen my sister eat so much so fast! #pinhoti100 #ultrarunnercouple #feedyourcrazy… https://www.instagram.com/p/BpvBR7BHX4Z/?utm_source=ig_twitter_share&amp;igshid=s8fkyb1lk5us,2018-11-03 22:18:59+00:00,#pinhoti100 #ultrarunnercouple #feedyourcrazy,TeresaHazel411,,0,0,https://twitter.com/TeresaHazel411/status/1058846026147262466
Butte County,1058841971580719105,Feather: Running,2018-11-03 22:02:53+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1058841971580719105
Butte County,1058650527045730304,Feather: Running,2018-11-03 09:22:09+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1058650527045730304
Butte County,1058509024134684672,"We are ON THE MOVE!!! @Oroville, California https://www.instagram.com/p/BpsoBhtFz5l-aVtz545noPURh-sgGYVA5MBlLs0/?utm_source=ig_twitter_share&amp;igshid=8q4o4eyeffxb",2018-11-02 23:59:52+00:00,,SeanC111,,0,0,https://twitter.com/SeanC111/status/1058509024134684672
Butte County,1058464403950047232,Feather: Running http://whatsrunning.billdurr.com/sec/5589,2018-11-02 21:02:33+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1058464403950047232
Butte County,1058318597867610113,Feather: Running,2018-11-02 11:23:10+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1058318597867610113
Butte County,1058244125386919937,Feather: Running http://whatsrunning.billdurr.com/sec/5589,2018-11-02 06:27:15+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1058244125386919937
Butte County,1058132140272029696,Feather: Running,2018-11-01 23:02:16+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1058132140272029696
Butte County,1058045313905246208,Work field trip. #kingsalmon #chinook #fisheries #fishhatchery #salmonladder @Feather River https://www.instagram.com/p/BppVJ22l5xL/?utm_source=ig_twitter_share&amp;igshid=1srzsapy19r15,2018-11-01 17:17:15+00:00,#kingsalmon #chinook #fisheries #fishhatchery #salmonladder,klutz01,,0,0,https://twitter.com/klutz01/status/1058045313905246208
Butte County,1057950913992765440,Feather: Running,2018-11-01 11:02:08+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1057950913992765440
Butte County,1057885259985874944,“Don't let yesterday take up too much of today.” #myjourney #findinginnerpeace #newnormal #medicalnegligence #ileostomy #ileostomybag #ileostomysurgery #fistula #blockages #lavages… https://www.instagram.com/p/BpoMXtLn_TH/?utm_source=ig_twitter_share&amp;igshid=8m09618rb66a,2018-11-01 06:41:15+00:00,#myjourney #findinginnerpeace #newnormal #medicalnegligence #ileostomy #ileostomybag #ileostomysurgery #fistula #blockages #lavages,bridgit724,,1,0,https://twitter.com/bridgit724/status/1057885259985874944
Butte County,1057817781419339776,"Daddy and daughter halloweening #halloween #halloweenmakeup @Oroville, California https://www.instagram.com/p/Bpntr-lg5pZ/?utm_source=ig_twitter_share&amp;igshid=sze2usvkawli",2018-11-01 02:13:07+00:00,#halloween #halloweenmakeup,jcquintana338,,0,0,https://twitter.com/jcquintana338/status/1057817781419339776
Butte County,1057814727731175429,"Happy Halloween from Damien! WHOTEENEY!!! @Oroville, California https://www.instagram.com/p/BpnsTBNF_ZDK_arVKeY2_kgK_fJ0FJMP1THG-E0/?utm_source=ig_twitter_share&amp;igshid=14rgouyrwg3qg",2018-11-01 02:00:58+00:00,,SeanC111,,0,0,https://twitter.com/SeanC111/status/1057814727731175429
"Chico, CA",1059587360332173312,TAYLORS #Lunch #Business @gottsroadside @water_tours @Gott's Roadside - St. Helena https://www.instagram.com/p/Bp0SZl5HWEt/?utm_source=ig_twitter_share&amp;igshid=17bb4x157sxoq,2018-11-05 23:24:47+00:00,#Lunch #Business,water_tours,@GottsRoadside @water_tours,0,0,https://twitter.com/water_tours/status/1059587360332173312
"Chico, CA",1059587046736650241,The weather is incredible today and you will not keep me inside. Also look I put in an effort and am feeling myself for the first time in like forever wow look at me go.… https://www.instagram.com/p/Bp0SQX3HsAF/?utm_source=ig_twitter_share&amp;igshid=1dnqu1a4677oe,2018-11-05 23:23:32+00:00,,_eclipse_me_,,0,0,https://twitter.com/_eclipse_me_/status/1059587046736650241
"Chico, CA",1059586925311418368," Ookay w/special guests Bonnie x Clyde and DNMO, Thursday, Dec 20 at @thebluebirdreno Ticket now on-sale at http://basscampfest.com This event will sell-out so buy early. Tickets… https://www.instagram.com/p/Bp0RL9WBmTF/?utm_source=ig_twitter_share&amp;igshid=cy86yvqm41gb",2018-11-05 23:23:03+00:00,,BassCampFest,@thebluebirdreno,0,0,https://twitter.com/BassCampFest/status/1059586925311418368
"Durham, CA",1059596198322073601,Forestville in chestnut leather. This is a full sized crossbody bag that can carry your iPad and all your essentials. I’m in love with this warm Fall tone and the sparkle of my signature… https://www.instagram.com/p/Bp0WY_DAtdk/?utm_source=ig_twitter_share&amp;igshid=17pk7puae4ror,2018-11-05 23:59:54+00:00,,AdelleStoll,,0,0,https://twitter.com/AdelleStoll/status/1059596198322073601
"Durham, CA",1059591472234856448,"The #Human #Soul #Life and #Death The life of the individual begins at conception, when the soul associates itself with the embryo. When death occurs, the body returns to the… https://www.instagram.com/gather_co/p/Bp0UQ_rA0WY/?utm_source=ig_twitter_share&amp;igshid=1akl6pur145zq",2018-11-05 23:41:07+00:00,#Human #Soul #Life #Death,GCoal_E,,0,0,https://twitter.com/GCoal_E/status/1059591472234856448
"Durham, CA",1059587986352992256,"Hello. Your friend is looking for you @Sonoma, California https://www.instagram.com/p/Bp0Sr5TgoHK/?utm_source=ig_twitter_share&amp;igshid=srmn1m3kdqb5",2018-11-05 23:27:16+00:00,,atajes,,0,0,https://twitter.com/atajes/status/1059587986352992256
"Oroville, CA",1059595199612141568,I just love these walnut French bread boards!! My favorite! #cuttingboards #cuttingboards #walnut #walnutcuttingboard #myjob #frenchbreadboard #woodworking #woodwork #giftideas… https://www.instagram.com/p/Bp0V9tFgA9b/?utm_source=ig_twitter_share&amp;igshid=q81ej2ib1id8,2018-11-05 23:55:56+00:00,#cuttingboards #cuttingboards #walnut #walnutcuttingboard #frenchbreadboard #woodworking #woodwork #giftideas,aprilmorse,,0,0,https://twitter.com/aprilmorse/status/1059595199612141568
"Oroville, CA",1059592950387302400,Looking for something fun to do Saturday night? We gotcha covered. Our favorite cheesemonger will be in the house for some #fromagefun. @Riaza Wines https://www.instagram.com/p/Bp0U78MgHXE/?utm_source=ig_twitter_share&amp;igshid=m6lon9mvx0bj,2018-11-05 23:47:00+00:00,#fromagefun,riazawines,,0,0,https://twitter.com/riazawines/status/1059592950387302400
"Oroville, CA",1059259732190547968,Paying it forward- “Friends helping Friends” fundraiser dinner we donated for #cascadefire #victims #lomarica -Super fun group #tastingroom #evoo #gourmet #menu #goodtimes #farmlife… https://www.instagram.com/p/Bpx9aLkFtJ-/?utm_source=ig_twitter_share&amp;igshid=1mok9ybiv78t1,2018-11-05 01:42:54+00:00,#cascadefire #victims #lomarica #tastingroom #evoo #gourmet #menu #goodtimes #farmlife,calolea,,1,0,https://twitter.com/calolea/status/1059259732190547968
"Oroville, CA",1057800379738386432,"#JuneFire unofficial update: 550 Acres. 95% Contained*. #ButteCounty; Near Honcut, CA. ~55mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-01 01:03:58+00:00,#JuneFire #ButteCounty,CaliFireBot,,0,0,https://twitter.com/CaliFireBot/status/1057800379738386432
"Oroville, CA",1057789222063529984,Just posted a video @Ukla Studios https://www.instagram.com/p/BpngorNASSi/?utm_source=ig_twitter_share&amp;igshid=1p2ljlnwywy8n,2018-11-01 00:19:37+00:00,,UKLA_Music,,0,0,https://twitter.com/UKLA_Music/status/1057789222063529984
"Oroville, CA",1057788991767019526,Just posted a video @Ukla Studios https://www.instagram.com/p/BpngiyvgasJ/?utm_source=ig_twitter_share&amp;igshid=znabylb6xm0,2018-11-01 00:18:43+00:00,,UKLA_Music,,0,0,https://twitter.com/UKLA_Music/status/1057788991767019526
